,COMPOUND_ID,PCT_IHB_3D7,pXC50_3D7,SMILES
14185,541239,96.0,6.12648,CN(Cc1ccncc1)C(Cc2ccccc2)C3CCN(CC3)Cc4ccc(c(c4)Cl)O
14186,539842,92.0,6.03932,Cc1ccc(cc1C)NC(=O)c2ccc(cc2)CN3CCCN(CC3)CCC(C)C.C(=O)(C(F)(F)F)O
14187,539845,100.0,6.10007,c1cc(ccc1CN2CCCC2CN)c3ccc(s3)c4[nH]c5ccc(cc5n4)C(F)(F)F.C(=O)(C(F)(F)F)O
14188,539580,100.0,6.66927,Cc1cc(c2ccccc2n1)NC(=O)Nc3ccc4ccn(c4c3)C
14189,539581,97.0,6.12401,CCc1c(nc([nH]c1=O)n2c(cc(n2)C)NC(=O)CCc3ccccc3)C
14190,539583,100.0,6.19935,Cc1cccc2c1[nH]c(n2)c3ccc(cc3)c4ccc(cc4)CNCCCN5CCCC5=O.C(=O)(C(F)(F)F)O
14191,542081,93.0,6.12191,CC(C)(C)CCN1CCC(CC1)NC(=O)c2ccc(s2)c3cccc(c3)C(F)(F)F.C(=O)(C(F)(F)F)O
14192,541203,100.0,6.60463,CS(=O)(=O)c1ccc(cc1)CCNCc2ccc(nc2)c3ccc(cc3)CNC4CCN(CC4)Cc5ccccc5.C(=O)(C(F)(F)F)O
14193,539701,96.0,6.01994,Cc1cc2c(cc1C)nc([nH]2)c3ccc(cc3)/C=C/C(=O)NCCCc4ccccc4
14194,539747,99.0,6.59733,CC(C)N(Cc1ccccc1)C(=O)CN2c3cc(ccc3OCC2=O)S(=O)(=O)N4CCCCCC4
14195,539822,84.0,5.9482,Cc1cccc2c1[nH]c(n2)c3ccc(cc3)c4cccc(c4)NC(=O)c5cccc(c5)C(=O)N
14196,539828,95.0,6.058330000000001,Cc1cc(c(cc1Cl)OC)n2cc(cc(c2=O)C#N)C(=O)c3cc(ccc3O)Br
14197,539902,100.0,6.5541100000000005,c1ccc(cc1)CCNCc2cc(c(o2)c3ccncc3)c4cccc(c4)NC(=O)Nc5ccc(cc5)Cl.Cl
14199,539944,98.0,6.15046,c1cc2c(cc1C(F)(F)F)[nH]cc2C=Cc3ccncc3
14200,539946,95.0,5.91429,CC(CCc1ccccc1)NCC(c2ccc3c(c2)S(=O)(=O)c4ccccc4N3)O
14201,539988,99.0,6.14685,Cc1cc(c(cc1OC)CC2c3cc(c(cc3CCN2C)Cl)O)OC.Cl
14202,540019,86.0,5.91962,COC(=O)Cn1c2ccccc2nc1C3CCN(CC3)CC4CCN(CC4)C(=O)/C=C/c5ccc(c(c5)Cl)Cl
14203,213979,96.0,6.122730000000001,c1ccc2c(c1)cc(nc2NC(=O)c3cccc(c3)Cl)c4ccccn4
14204,540026,100.0,6.649489999999999,COc1ccc(c(c1)OC)C(=O)N2CCC3(CC2)C(=O)N(CN3c4ccccc4)CC(=O)NC5CCCCC5
14205,540061,87.0,5.9219800000000005,CCOC(=O)c1c(n(c2c1cc(c(c2)Br)O)C3CCCCCC3)C
14206,540066,99.0,6.5356,CCCC(CNCc1ccc(c(c1)C(F)(F)F)Cl)CNc2[nH]c3ccncc3n2.Cl
14207,540081,100.0,6.00218,c1cc(cc(c1)c2ccc(cc2)NC(=O)c3cccc(c3)C#N)CN4CCC(CC4)O.C(=O)(C(F)(F)F)O
14208,540105,97.0,6.04422,CCN(CC)CCOc1ccc(cc1)C(C#CC(c2ccc(cc2)C)(c3ccc(cc3)OCCN(CC)CC)O)(c4ccc(cc4)C)O
14209,540123,85.0,5.95905,c1cc(ccc1C2(CCCC2)C(=O)Nc3ccc(cc3C(=O)Nc4ccc(cc4)Cl)Cl)Cl
14210,524855,100.0,6.18583,c1cc(cc(c1)c2[nH]c3ccc(cc3n2)C(F)(F)F)c4ccc(cc4)C(=O)N5CCCCC5CN6CCC(C6)O
14211,539185,100.0,6.07625,c1ccc2c(c1)c(ccn2)NN=Cc3cccc(c3)F
14212,539229,100.0,6.1933,CCN(CC)c1nc(nc(n1)Nc2cc(ccc2C)C)Nc3ccccc3O
14213,539343,95.0,6.05981,c1cc2c(c(c1)Oc3ccc(c(c3)Cl)Cl)c(nc(n2)N)N
14214,539382,90.0,6.12148,c1ccc(cc1)CN2C=CC(=C3C=Nc4c3cccc4)C=C2
14215,538785,100.0,6.4198,COc1ccc2c(c1)c(ccn2)[C@H](CN3CCC(CC3)NCc4cc5c(cc4Cl)[nH]c(=O)o5)O.C(=O)(C(=O)O)O
14216,285940,100.0,8.49485,CCc1cc2c(n1C(C)CC)ccc3c2c(nc(n3)N)N
14217,538791,97.0,6.0957300000000005,CCCN1CCN(CC1)CCCNC(=O)c2cc3c(s2)c4cc(ccc4nc3Cl)C
14218,538869,94.0,6.47697,Cc1c(c2ccc(cc2[nH]1)Cl)C3=CCN(CC3)CCCCC4(c5ccccc5NC4=O)C
14219,538909,100.0,6.67285,Cc1c(c(on1)C)c2cccc(c2)CNCc3ccc(cc3)c4ccc(cc4)c5[nH]c6ccc(cc6n5)F.C(=O)(C(F)(F)F)O
14220,538944,96.0,6.44844,c1cc(oc1)c2cc([nH]n2)C(=O)N3CCN(CC3)S(=O)(=O)c4ccc(cc4)Cl
14221,538984,91.0,6.00859,CN1CCCN(CC1)Cc2ccc(cc2)c3cccc(c3)NC(=O)c4cccc(c4)F.C(=O)(C(F)(F)F)O
14222,538987,100.0,6.823169999999999,CC(=O)Nc1nc(cs1)C(=O)Nc2ccc(cc2)c3ccc(cc3)c4[nH]c5ccccc5n4
14223,538989,100.0,6.11522,CN1CCc2cc(c(cc2CC1)O)NS(=O)(=O)c3ccc(cc3)c4ccc(cc4)Cl.Cl
14224,539030,100.0,6.14065,Cc1cc(c2ccccc2n1)NC(=O)Nc3cccc(c3)OC
14225,539113,100.0,6.12176,c1cc2c(cc1C#N)CCN(C2)CCC3CCC(CC3)NC(=O)c4cc5ccc(cc5[nH]4)Br.Cl
14226,539114,92.0,6.0902199999999995,CC(C)C[C@@H](C(=O)N[C@@H](CCc1ccccc1)/C=N/NC(=O)c2ccccc2)NC(=O)c3ccc(cc3)F
14227,495238,95.0,5.9705699999999995,CN1CCN(CC1)c2ccc(cc2C(F)(F)F)Nc3nccc(n3)c4cnn5c4cccn5
14228,542643,100.0,6.1229,c1cc(ccc1C=NNc2ccnc3c2ccc(c3)F)Cl
14229,540006,90.0,6.167330000000001,CCn1c(cc(c1C)C=C2C(=O)NC(=Nc3ccccc3)S2)C
14230,540040,100.0,6.10435,CCc1cc(ccc1C2CCN(CC2)CCCCNC(=O)c3ccc(cc3)NC(=O)c4ccc(cc4)Cl)OCC
14231,542797,89.0,5.96255,COc1ccc(cc1CN2CCC(CC2)O)c3ccc(cc3)NC(=O)c4ccc(cc4)Cl.C(=O)(C(F)(F)F)O
14232,539531,99.0,6.18693,CC[C@H]1CN2CCc3cc(c(cc3[C@@H]2C[C@@H]1C[C@@H]4c5cc(c(c(c5CCN4)Br)OC)OC)OC)OC
14233,539538,98.0,6.447780000000001,Cc1c(cnc2c1c(=O)[nH]c(n2)N)Cc3cc(ccc3OC)OC
14234,539570,96.0,5.99695,CCOc1cccc(c1)C(=O)Nc2ccc(cc2)c3[nH]c4ccccc4n3
14235,541196,99.0,6.79352,COc1cc2c(c(cnc2c(c1)F)Cl)[C@@H](CN3CCC(CC3)NCc4ccc5c(n4)NC(=O)CO5)O.Cl
14236,539650,98.0,7.280760000000001,c1cc(c2cccnc2c1)c3ccc4ccnc(c4c3)N.C(=O)(C(F)(F)F)O
14237,541202,99.0,6.02827,c1ccc2c(c1)cccc2S(=O)(=O)Nc3cccc(c3)CCN4CCC(CC4)N5CCCCC5
14238,540141,97.0,6.649830000000001,CCN(CC)c1cc(c2cc(ccc2n1)NC(=O)c3cc(=O)c4ccccc4o3)C
14239,540164,89.0,6.18938,COc1cc2c(cc1OC)nc(nc2Nc3ccc4c(c3)ccn4Cc5ccccc5)Nc6ccc7c(c6)ccn7Cc8ccccc8
14240,540171,100.0,6.141380000000001,CC(C)(CNC(=O)[C@@H]1CCCN(C1)CCOc2ccc(c(c2)F)F)c3[nH]c(c(n3)c4ccc(c(c4)O)Cl)c5ccncc5.Cl
14241,540172,89.0,6.05184,CCc1cc2c(c(c1)I)NCCC2NCCCNc3cc(=O)c4ccccc4[nH]3.CS(=O)(=O)O
14242,540214,97.0,6.81698,CCC[C@@H]([C@@H](CC1CCCCC1)C(=O)N[C@H](C(=O)Nc2nccs2)C(C)(C)SC)N(C=O)O
14243,540229,98.0,6.07315,CN1CCN(CC1)CCCN(Cc2ccc(cc2)c3cccc(c3)CNCc4ccc5c(c4)OCO5)C(=O)NCCc6ccccc6.C(=O)(C(F)(F)F)O
14244,540232,100.0,6.417669999999999,Cc1cccc2c1[nH]c(n2)c3ccc(s3)c4ccc(cc4)CN5CCCC(C5)N.C(=O)(C(F)(F)F)O
14245,524886,92.0,6.0136199999999995,CCC(C)(C)c1ccc(c(c1)C(C)(C)CC)OCCCC(=O)Nc2ccc(c(c2)N(=O)=O)Cl
14246,540236,97.0,6.22591,c1ccc(cc1)CCN2CCC(CC2)NC(=O)C=Cc3ccc(c(c3)Cl)Cl.C(=O)(C(F)(F)F)O
14247,540247,86.0,6.03386,Cc1c(sc(n1)C)CC(=O)Nc2ccc(cc2)c3cccc(c3)c4[nH]c5ccc(cc5n4)C(F)(F)F
14249,540282,99.0,7.0789800000000005,CCC[C@@H]([C@@H](CC1CCCCC1)C(=O)N[C@H](C(=O)Nc2nccs2)C(C)(C)SCCNC(=O)OCC)N(C=O)O
14250,540288,95.0,6.35323,c1ccc(cc1)C(C(=O)Nc2cc(ccc2Cl)C(F)(F)F)N3CCN(CC3)CC(=O)NC4CC4
14251,540294,96.0,8.49485,c1ccc(cc1)Cn2ccc3c2ccc4c3c(nc(n4)N)N
14252,542280,100.0,6.81424,Cc1ccc(cc1Nc2ccnc3c2cc(cc3)c4csc(n4)CNCCN5CCOCC5)O
14253,540087,100.0,6.10933,c1cc2c(cc1C#N)CN(CC2)CCC3CCC(CC3)NC(=O)c4cc5cc(ccc5[nH]4)OC(F)(F)F.Cl
14254,540091,100.0,7.01357,CCCN1CCN(CC1)CC(CNC(=O)Nc2ccc(cc2)Cl)O.C(=O)(C(F)(F)F)O
14255,541344,90.0,5.915690000000001,CN(C)CC1c2c(c3ccccc3[nH]2)CCN1C(=O)Nc4ccc(c(c4)Cl)Cl.Cl
14256,540110,80.0,5.959169999999999,c1ccc(cc1)Oc2ccc(cc2)Nc3ccnc4c3cc(cc4)c5ccccn5
14257,540111,82.0,5.98588,CC(C)c1ccc(cc1)NC(=O)c2ccc(cc2)C(=O)NC3CCN(C3)Cc4ccsc4.C(=O)(C(F)(F)F)O
14258,540156,95.0,6.07717,c1cc(ccc1N2CCN(CC2)c3c(c4c5c(nc(c4c(n3)N)N)N(C(=O)C5)C6CC6)C#N)F
14259,540158,100.0,6.1860800000000005,c1cc(ccc1CN2CCN(CC2)c3cnccn3)c4ccc(s4)c5[nH]c6ccc(cc6n5)C(F)(F)F.C(=O)(C(F)(F)F)O
14260,540179,92.0,6.66742,CC(C)C[C@@H](/C=N/N1CCOC1=O)NC(=O)[C@H](CC(C)C)NC(=O)c2ccc(cc2)OCCN3CCOCC3
14261,540195,87.0,5.90116,CC1CCN(CC1)CC[C@H]2CCCN2S(=O)(=O)c3cccc(c3)NC(=O)c4ccc(cc4)c5ccccc5
14282,535443,100.0,6.47811,COCCNCc1ccc(cc1)c2cccc(c2)CNC3CCN(CC3)Cc4ccccc4.C(=O)(C(F)(F)F)O
14283,535514,100.0,6.95785,CN(C)CCN(C)Cc1cccc(c1)c2ccc3c(ccnc3c2)Nc4ccc(cc4Cl)F
14284,541804,95.0,6.11624,c1ccc(cc1)C2CC2C(=O)NCCCC3CCN(CC3)CCCCCNC(=O)C=Cc4ccc(c(c4)Cl)Cl
14285,368117,100.0,6.759010000000001,CN(C)c1c2c(ncn1)n(cn2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)NC(=O)[C@@H](Cc4ccc(cc4)OC)N)O
14286,535499,85.0,5.90482,Cc1ccc(c(c1)Nc2c3c(c(c4n2c5ccccc5n4)C#N)CCC3)O
14287,535538,96.0,6.70343,c1ccc(cc1)C2(CN(CCO2)CC3CCN(CC3)C(=O)Nc4cccc(c4)F)c5ccccc5
14288,535575,100.0,6.16792,CCCCNCCOc1ccc(cc1)c2[nH]c(c(n2)c3ccccc3)c4ccccc4
14289,535580,99.0,6.644,c1cc(cc(c1)F)c2ccc3c(c2)c(ncc3c4ccc(cc4)F)N
14290,535619,90.0,5.8166,Cc1cccc(c1)c2ccc(cn2)CNC3CCN(CC3)CC4Cn5c(=O)ccc6c5c4c(cc6)F.C(=O)(C(F)(F)F)O
14291,535028,97.0,6.11069,c1ccc(c(c1)CN2CCCC(C2)COC(c3ccc(cc3)F)c4ccc(cc4)F)O
14292,535738,95.0,8.49485,c1cc2c(ccn2Cc3cc4c(cc3Cl)OCO4)c5c1nc(nc5N)N
14293,535740,89.0,5.8962699999999995,CN(C)CCN(C)Cc1ccc(cc1)c2ccc(cc2)NC(=O)c3cccc(c3)C#N.C(=O)(C(F)(F)F)O
14294,535821,99.0,6.14151,c1cc(cc(c1)Cl)CCNC(=O)c2cc(c(o2)c3ccc(cc3)NC(=O)Nc4cccc(c4)Cl)c5ccncc5.C(=O)(C(F)(F)F)O
14295,535864,100.0,6.576230000000001,c1cc(ccc1OCC(=O)NC2CCN(C2)c3ccnc4c3ccc(c4)Cl)F.C(=O)(C(F)(F)F)O
14296,542013,85.0,5.982819999999999,COCCNCc1ccc(cc1)c2ccc(cc2)CNc3ccc4c(c3)cccn4.C(=O)(C(F)(F)F)O
14297,535939,100.0,6.097580000000001,CN(C)c1ccc(cc1)C=NNc2ccnc3c2cc(cc3)OC
14298,535943,90.0,6.53219,CC(C)C[C@@H](C(=O)N[C@@H](CCc1ccccc1)/C=N/N2CCN(C2=O)C)NC(=O)c3ccc(cc3)OCCN4CCOCC4
14299,524738,84.0,5.81729,c1ccc(cc1)C(CC(=O)N2CCOCC2)c3ccccc3O
14300,536021,100.0,6.12132,c1cc2c(ccnc2cc1c3ccc(o3)CN4CCOCC4)Nc5ccc(cc5Cl)F
14301,536102,100.0,7.3561,CN(C)c1nc2cc(c(cc2c(n1)Nc3ccc4c(c3)cnn4Cc5ccccc5)OC)OC
14302,487317,97.0,6.22783,Cc1c(c(c(c(n1)C)Br)O)c2ccc(cc2)Oc3ccc(cc3)Cl
14303,536184,98.0,6.17625,Cc1c(c2c(c(c1O)C)CC[C@@](O2)(C)C(=O)N3CCC(CC3)CCN4CCC(CC4)c5c[nH]c6c5cccc6)C
14304,536224,100.0,6.22806,c1cc(ccc1CNc2nc(nc(n2)N3CCCC4C3CCCC4)NCCc5c[nH]cn5)Cl
14305,535666,100.0,6.515619999999999,CCOc1cc(c(c2c1cccc2)CNCCCCCCNCc3c4ccccc4c(cc3OCC)OCC)OCC.CS(=O)(=O)O
14306,535668,100.0,6.5471900000000005,c1ccc(cc1)CN2CCC(CC2)N(Cc3ccc(cc3)c4cccc(c4)CNCc5ccc6c(c5)OCO6)C(=O)Nc7ccccc7.C(=O)(C(F)(F)F)O
14307,535705,100.0,6.671819999999999,c1cc(cc(c1)N)CNCc2ccc(cc2)c3cccc(c3)c4[nH]c5ccc(cc5n4)F.C(=O)(C(F)(F)F)O
14308,535706,92.0,6.05914,CC(Cc1ccc(cc1)OCCN2CCN(CC2)c3ccccc3)NCC(c4cccc(c4F)Cl)O.Cl
14309,524741,88.0,5.96884,CC(C)C1C(=C(C(=O)N1Cc2ccsc2)c3ccc4ccccc4c3)O
14310,541978,97.0,6.21111,c1cc(ccc1NC(=O)N2CCCN(CC2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl)N(=O)=O
14311,535751,90.0,6.0380199999999995,Cc1c2cc3c(cc2nc(n1)NC(=N)N)CCC3.Cl
14312,535793,94.0,6.09621,Cn1c2c(cnc(n2)NCCN3CCOCC3)c(n1)c4ccc(c(c4)F)NC(=O)Nc5cc(cc(c5)C(F)(F)F)C(F)(F)F.C(=O)(C(F)(F)F)O
14313,535827,86.0,5.93878,COc1ccc(cc1N2CCN(CC2)CCCNC(=O)c3ccc(c(c3)Br)c4[nH]c5ccncc5n4)Cl
14314,535872,92.0,5.93243,Cc1cccn2c1nc3c(c2=O)cc(c(=N)n3CC=C)C(=O)NCc4ccc(cc4)F
14316,535908,100.0,6.0629800000000005,COc1ccc2c(ccnc2c1)NN=Cc3ccc(cc3)Cl
14317,473405,87.0,5.9426,COc1cc(ccc1NC(=O)c2cc(ccc2O)Cl)N(=O)=O
14318,535914,100.0,6.09356,CC(=O)Nc1ccc(cc1)C(=O)NC2CCN(C2)c3ccnc4c3ccc(c4)Cl.C(=O)(C(F)(F)F)O
14319,536549,95.0,5.94983,c1cc(c(cc1c2nc3cc(ccc3o2)C4=N[C@H]5CCCC[C@H]5N4)N(=O)=O)N
14320,536583,100.0,6.380719999999999,Cc1ccc2c(c1)nc(cc2NN=Cc3ccccc3N(=O)=O)C
14321,536586,96.0,6.08426,COc1ccc(cc1c2ccc(cc2)S(=O)(=O)NCCN3CCCC3)CNCc4ccccc4.C(=O)(C(F)(F)F)O
14322,535060,95.0,6.12656,c1cc(c(c(c1)Cl)Cl)N2CCN(CC2)CCCCNC(=O)c3ccc4c(c3)CCN(CC4)C5CCC5
14323,541290,95.0,5.92341,CCOP(=O)(c1ccc(c(c1)c2ccc[nH]2)OC)OCC
14324,535107,94.0,5.86751,c1ccc(cc1)c2ccc(cc2)OCC(CN3CCN(CC3)S(=O)(=O)c4cccc(c4)N(=O)=O)O
14325,542400,99.0,7.538310000000001,CC(C)(c1cccc(c1)OC)NC[C@H]([C@H](Cc2ccccc2)NC(=O)c3cc(cc(c3F)N4CCCCS4(=O)=O)C5CCCC5)O.C(=O)O
14326,535145,92.0,6.1892,c1ccc(c(c1)C(=O)N)OCC(=O)Nc2cccc(c2)c3ccc(cc3)c4[nH]c5ccc(cc5n4)C(F)(F)F
14327,535219,90.0,6.0395900000000005,CCC(CC)(Cc1ccccc1)NC(=O)[C@H](CC(C)C)Nc2ccc(c3c2cccc3)C#N.C(=O)(C(F)(F)F)O
14328,535224,95.0,6.28364,COc1ccc2c(c1)ccc3c2ncc4c3[nH]n(c4=O)c5ccccc5
14329,541329,92.0,6.06714,CC(C)CNCc1cccc(c1)c2ccc(cc2)CN(CCCN3CCN(CC3)C)C(=O)/C=C/c4ccccc4.C(=O)(C(F)(F)F)O
14330,535263,98.0,6.146719999999999,Cc1c(nc(s1)NC(=O)COc2ccc(cc2)C(=O)C)c3ccc(cc3)OC
14331,535299,98.0,6.736280000000001,c1ccc(c(c1)CNC(=O)C(F)(F)F)S(=O)c2ccccc2CO
14332,535300,97.0,6.0357199999999995,c1ccc(cc1)C[C@@H](C(=O)NCCN2CCOCC2)NC(=O)c3ccc(c(c3)c4ccc(c(c4)Cl)Cl)O
14333,535379,98.0,6.15111,CN1CCC(CC1)C(=O)N(Cc2ccc(cc2)c3ccc(cn3)CNCCc4ccc(cc4)S(=O)(=O)C)Cc5cccc(c5)F.C(=O)(C(F)(F)F)O
14334,535458,100.0,6.23084,COC(=O)c1cccc(c1)CNCc2ccc(cc2)c3ccc(s3)c4[nH]c5ccc(cc5n4)F.C(=O)(C(F)(F)F)O
14335,175722,100.0,6.19067,CN1CCN(CC1)c2ccc(cc2)Nc3c4ccccc4nc5c3cccc5
14336,535463,100.0,6.6950899999999995,COc1ccc2c(c1)c(cc(n2)c3ccccc3)NN=Cc4ccc(o4)N(=O)=O
14337,534429,100.0,6.2129,c1cc2c(cc1c3[nH]c4ccc(cc4n3)NC(=O)C5CCCCC5)sc(n2)NC(=O)C6CCCCC6
14338,534431,93.0,6.06745,CCc1cc(nc(n1)Nc2cccc(c2)OC)NC3CCN(CC3)C
14339,534501,85.0,6.21205,CS(=O)(=O)Nc1ccc(cc1)c2ccc3ccnc(c3c2)N.C(=O)(C(F)(F)F)O
14341,534508,100.0,6.12804,c1ccc2c(c1)c(=O)nc(n2CC(=O)N(Cc3ccc(cc3)c4ccc(cc4)C(F)(F)F)C5CCN(CC5)C6CCOCC6)CCc7cccc(c7F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
14342,534550,90.0,6.01403,c1ccc(c(c1)CNCc2ccc3c(c2)OCO3)c4cccc(c4)CNCCc5ccccn5.C(=O)(C(F)(F)F)O
14343,534589,92.0,6.0452900000000005,CCOc1ccc(cc1OC)C=CC(=O)Nc2ccc3c(c2)c(cc(n3)N4CCOCC4)C
14344,542990,96.0,6.00064,CC(C)n1cc(cn1)CN2CCCC(C2)C(=O)Nc3cccc(c3)c4cc5ccccc5[nH]4
14345,534667,99.0,6.50506,CCn1ccc2c1ccc3c2c(nc(n3)N)N
14346,542326,100.0,6.74855,COCCNCc1cccc(c1)c2ccc3c(ccnc3c2)Nc4ccc(cc4)Oc5cccnc5
14347,534784,96.0,6.038930000000001,COc1cccc(n1)c2ccc(c(c2)CNCCc3cccc(c3)F)O
14348,534900,95.0,6.07198,COc1cccc(c1)CNC(=O)c2cc(ccc2c3cccc(c3)CNCc4ccc(cc4)c5ccccc5)CNCc6ccccc6.C(=O)(C(F)(F)F)O
14349,534981,89.0,5.99541,c1ccc2c(c1)cc([nH]2)C(=O)NC3CCC(CC3)CCN4CCc5ccc(cc5CC4)C#N.Cl
14350,534983,92.0,6.05215,Cc1cc(ccc1N2CCN(CC2)CCCCNC(=O)c3ccc(cc3)NC(=O)c4ccc(cc4)Cl)N(=O)=O
14351,534987,100.0,6.480919999999999,CCN(CC)S(=O)(=O)c1ccc(cc1)C(C)NC(=O)c2ccccc2COc3ccccc3
14352,534395,99.0,6.62165,CCCN1CCN(CC1)CCNC(=O)c2cccc(c2)Nc3nccc(n3)Nc4ccc(cc4)Oc5ccccc5
14353,534399,88.0,6.05832,c1cc(cc(c1)Br)S(=O)(=O)C[C@H]2CCN(C2)C#N
14354,534400,99.0,6.1123400000000006,c1ccc(cc1)c2ccc(cc2)CC(=O)N[C@H]3CCN(C3)Cc4ccc(cc4)OCCCN5CCCCC5
14355,534402,94.0,6.23675,CCCNc1ccc2c(n1)c(ccn2)CCN3CCC(CC3)NCc4ccc5c(c4)NC(=O)CS5.Cl
14356,534441,93.0,6.00133,CCc1c[nH]c2c1cc(cc2N(c3ccccc3)S(=O)(=O)C)C(=O)N[C@@H](Cc4ccccc4)[C@@H](CNCc5cccc(c5)C(F)(F)F)O.C(=O)O
14357,534516,87.0,5.94269,CC(C)(C)OC(=O)N1CCC2(CC1)CC(c3c2cccc3)N(C)CCCCNC(=O)/C=C/c4ccccc4
14358,534519,92.0,6.19413,c1ccc(cc1)Cc2ccccc2OCC(=O)Nc3cc(ccc3n4cncn4)Cl
14359,534557,99.0,6.12559,CCNc1cc(cc(c1)N2CCCCS2(=O)=O)C(=O)N[C@@H](Cc3ccc(c(c3)F)F)[C@@H](CNCc4cccc(c4)OC)O.Cl
14360,534592,100.0,6.01881,c1cc2c(cc1Cl)c(c3ccc(cc3c2C=NNC(=N)N)Cl)Cl.Cl
14361,534598,100.0,6.008769999999999,Cc1cc(n(n1)c2ccc(cc2)OC)C(=O)NCc3ccc(cc3)c4c(noc4C)C
14362,536665,99.0,6.79018,CC[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](c3cc(nc4c3cc(cc4)OC)N5CCC(CC5)CO)O
14363,542140,90.0,6.03785,CC(CNC(=N)c1cccc(n1)C(=N)NCC(C)Oc2cccc(c2)C3CCCCC3)Oc4cccc(c4)C5CCCCC5.Cl
14364,536740,99.0,6.420030000000001,c1ccc(cc1)C(c2cc(cc(c2)F)F)N3CCC(CC3)C(=O)NCC4CC4
14365,536743,93.0,7.18625,COc1cc(cc(c1OC)OC)NC(=O)N2CCOC(C2)(CCN3CCC(CC3)c4ccccc4)c5ccc(c(c5)Cl)Cl
14366,540690,91.0,6.648039999999999,c1cc(ccc1c2c(c[nH]n2)C=C3C(=O)N(C(=N)S3)c4nccs4)F
14367,536780,99.0,6.1871599999999995,CCN(CC)CCCN(c1nc(cs1)c2ccc(cc2)F)C(=O)Nc3ccc(cc3)C#N
14368,536783,99.0,6.18117,COc1cccc(c1)Nc2nccc(n2)NCC(c3ccc(cc3)C(F)(F)F)O
14369,536861,100.0,6.0689400000000004,c1cc2c(cc1Br)C=C(CO2)C(=O)NCCCN3CCC(CC3)N4CCCCC4
14370,536865,88.0,5.99752,c1cc(ccc1/C=C/C(=O)NCCCCCN2CCN(CC2)C(=O)Nc3ccc(cc3)Cl)C(F)(F)F
14371,536905,94.0,6.07827,CC(=O)c1cccc(c1)NC(=O)NC2CCN(CC2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl
14372,536319,92.0,6.040109999999999,Cc1csc2c1c(=O)n(c(n2)SCCOC)Cc3cccc(c3)OC
14373,542078,100.0,6.11142,c1cc(cc(c1)c2[nH]c3ccc(cc3n2)F)c4ccc(cc4)C(=O)NCCN5CCCC5
14374,542108,95.0,5.97874,CCCCCCCC1=NN2C(=N)C(=Cc3cc(c(c(c3)Br)OCc4ccc(cc4)F)OCC)C(=O)N=C2S1
14375,536472,93.0,6.4808699999999995,c1cc(cc(c1)F)CNC(=O)Nc2cccc(c2)c3cccc(c3)c4[nH]c5ccc(cc5n4)C(F)(F)F
14376,536475,98.0,6.106990000000001,Cc1ccc2c(c1)c(c(n2CC(CN3CCN(CC3)CC=Cc4ccccc4)O)c5ccccc5)c6ccccc6
14377,536480,96.0,6.1517800000000005,COc1ccc(cn1)NC2=C(C(=O)c3c2cccc3)c4ccccc4
14378,536520,98.0,6.03538,Cc1cc(nc(n1)Nc2ccc(cc2)NC(=O)c3ccccc3F)N4CCCC4
14379,536562,95.0,6.6555800000000005,Cc1cccc(c1)C(=O)N2CCN(CC2)Cc3cccc(c3)NC(=O)c4cccs4.C(=O)(C(F)(F)F)O
14380,536635,100.0,6.13414,CNc1ccc(cc1)CNCc2cccc(c2)c3ccc(s3)c4[nH]c5ccccc5n4.C(=O)(C(F)(F)F)O
14381,536671,90.0,6.02629,COc1ccc(cc1)CNC(=O)c2cnc3c(c2Nc4cccc(c4)NC(=O)c5ccc(cc5)c6ccccc6)cccc3O.C(=O)(C(F)(F)F)O
14382,536672,99.0,6.05601,COc1cc(cnc1)/C=C/c2cc(cnc2)C(=O)NCCc3ccc(cc3Cl)Cl
14383,542620,97.0,6.1649199999999995,COc1ccc2c(ccnc2c1)NN=Cc3cccnc3
14384,536755,89.0,5.99524,CC(C)NC(=O)c1cccc(c1)c2cccc(c2)OCCN3CCSCC3c4ccccc4
14385,536756,83.0,5.97436,CS(=O)(=O)n1c2ccccc2nc1CN3CCN(CC3)c4c(cc(cn4)C(F)(F)F)Cl
14386,542143,96.0,6.12325,c1ccc(cc1)CN2CCCN(CC2)Cc3ccc(cc3)C(=O)Nc4ccc(cc4)Cl.C(=O)(C(F)(F)F)O
14387,536791,90.0,6.0127,CN1CCN(CC1)c2nc(nc(n2)NCc3ccccc3c4ccc(cc4)C(F)(F)F)NCCc5ccc(cc5)O
14388,540691,83.0,6.29697,CCn1c2ccccc2c(=N)c3c1CCC3.Br
14389,536833,100.0,6.10644,COc1cc(nc2c1cccc2)NCCCCCNc3cc(nc4c3cccc4)Cl
14390,536285,97.0,6.08509,c1ccc(cc1)CNCc2cccc(c2)c3ccc(cc3)c4[nH]c5ccccc5n4.C(=O)(C(F)(F)F)O
14391,536358,99.0,6.07955,c1cc(cc(c1)c2[nH]c3ccc(cc3n2)C(F)(F)F)c4ccc(cc4)CN5CCCC5CN.C(=O)(C(F)(F)F)O
